passage_id,node_id,numChildren,label,edge_id,terminal,parent_id,parent_type,parent_edge_id,refined_type,text,text_reduced,text_reduced1
980,1.79,1,D,1.75->1.79,willing,1.75,FN,1.3->1.75,description,[A I] [F 'm] [D truly] [D willing] [P [F to] [C believe] ] [A it],[A][F][D][D][P][A],ADDPA
980,1.91,1,D,1.86->1.91,already,1.86,FN,1.3->1.86,aspectual,[T [E two] [C months] ] [F have] [D already] [P gone by] [D [R since] [C then] ],[T][F][D][P][D],DPD
980,1.93,2,D,1.86->1.93,[R since] [C then],1.86,FN,1.3->1.86,aspectual,[T [E two] [C months] ] [F have] [D already] [P gone by] [D [R since] [C then] ],[T][F][D][P][D],DPD
980,1.112,1,D,1.111->1.112,growing,1.111,FN,1.108->1.111,support,[A* it] [D growing] [S moldy],[A*][D][S],A*DS
980,1.117,2,D,1.115->1.117,[E too] [C long],1.115,FN,1.3->1.115,aspectual,[A* it] [P hanging out] [D [E too] [C long] ] [A [R in] [E the] [E same] [C waterways] ],[A*][P][D][A],A*PDA
980,1.147,2,D,1.142->1.147,[E even] [C better],1.142,FN,1.3->1.142,"comparative,description","[G professor] [U ,] [A you] [P know] [D [E even] [C better] ] [A [R than] [C I] ] [A [R that] [A nature] [F does] [D n't] [P violate] [A [E good] [C sense] ] ]",[G][U][A][P][D][A][A],APDAA
980,1.157,1,D,1.153->1.157,n't,1.153,FN,1.142->1.153,negation,[R that] [A nature] [F does] [D n't] [P violate] [A [E good] [C sense] ],[R][A][F][D][P][A],ADPA
980,1.167,1,D,1.164->1.167,n't,1.164,FN,1.3->1.164,negation,[A she] [F would] [D n't] [P give] [A [E some] [E [D naturally] [S slow] [A* animal] ] [C animal] ] [A [E the] [C ability] [E [A* animal] [P [F to] [C move] ] [D swiftly] ] ],[A][F][D][P][A][A],ADPAA
980,1.172,1,D,1.171->1.172,naturally,1.171,FN,1.169->1.171,description,[D naturally] [S slow] [A* animal],[D][S][A*,DSA*
980,1.182,1,D,1.178->1.182,swiftly,1.178,FN,1.175->1.178,description,[A* animal] [P [F to] [C move] ] [D swiftly],[A*][P][D],A*PD
980,1.187,1,D,1.184->1.187,n't,1.184,FN,1.3->1.184,negation,[A it] [F had] [D n't] [S [E a] [C need] ] [A [A* it] [R to] [P use] [A [E that] [C talent] ] ],[A][F][D][S][A],ADSA
980,1.21,1,D,1.207->1.210,already,1.207,FN,1.3->1.207,aspectual,"[A it] [F 's] [D already] [D long] [P gone] [U !] [U ""]",[A][F][D][D][P][U][U,ADDP
980,1.211,1,D,1.207->1.211,long,1.207,FN,1.3->1.207,aspectual,"[A it] [F 's] [D already] [D long] [P gone] [U !] [U ""]",[A][F][D][D][P][U][U,ADDP
981,1.5,1,D,1.2->1.5,no,1.2,FN,1.1->1.2,negation,[A I] [F had] [D no] [P reply] [A [R to] [C this] ],[A][F][D][P][A],ADPA
981,1.15,1,D,1.11->1.15,just,1.11,FN,1.1->1.11,degree,[G Obviously] [A we] [F were] [D just] [P groping] [D blindly],[G][A][F][D][P][D],ADPD
981,1.17,1,D,1.11->1.17,blindly,1.11,FN,1.1->1.11,description,[G Obviously] [A we] [F were] [D just] [P groping] [D blindly],[G][A][F][D][P][D],ADPD
981,1.21,2,D,1.20->1.21,[C how] [E else],1.2,FN,1.1->1.20,description,[D [C how] [E else] ] [D could] [A we] [P go about] [A it],[D][D][A][P][A],DDAPA
981,1.24,1,D,1.20->1.24,could,1.2,FN,1.1->1.20,mood,[D [C how] [E else] ] [D could] [A we] [P go about] [A it],[D][D][A][P][A],DDAPA
981,1.36,1,D,1.31->1.36,automatically,1.31,FN,1.1->1.31,description,[A [E our] [C chances] ] [F were] [D automatically] [D pretty] [S limited],[A][F][D][D][S],ADDS
981,1.37,1,D,1.31->1.37,pretty,1.31,FN,1.1->1.31,degree,[A [E our] [C chances] ] [F were] [D automatically] [D pretty] [S limited],[A][F][D][D][S],ADDS
981,1.43,1,D,1.41->1.43,still,1.41,FN,1.1->1.41,aspectual,[A everyone] [D still] [D felt] [P confident] [A [R of] [C [A IMPLICIT] [P success] ] ],[A][D][D][P][A],ADDPA
981,1.44,1,D,1.41->1.44,felt,1.41,FN,1.1->1.41,support,[A everyone] [D still] [D felt] [P confident] [A [R of] [C [A IMPLICIT] [P success] ] ],[A][D][D][P][A],ADDPA
981,1.54,1,D,1.53->1.54,not,1.53,FN,1.1->1.53,negation,"[D not] [A [E a] [C sailor] [E [R on] [C board] ] ] [D would] [F have] [P bet] [A [R against] [C [A [E the] [C narwhale] ] [P appearing] [U ,] [F and] [T soon] [U .] ] ]",[D][A][D][F][P][A],DADPA
981,1.61,1,D,1.53->1.61,would,1.53,FN,1.1->1.53,mood,"[D not] [A [E a] [C sailor] [E [R on] [C board] ] ] [D would] [F have] [P bet] [A [R against] [C [A [E the] [C narwhale] ] [P appearing] [U ,] [F and] [T soon] [U .] ] ]",[D][A][D][F][P][A],DADPA
982,1.55,1,D,1.51->1.55,took,1.51,FN,1.1->1.51,support,[A [E the] [C frigate] ] [D took] [P [E a] ... [C heading] ] [D [E more] [C decisive] ] [D westward],[A][D][P][D][D],ADPDD
982,1.58,2,D,1.51->1.58,[E more] [C decisive],1.51,FN,1.1->1.51,"comparative,description",[A [E the] [C frigate] ] [D took] [P [E a] ... [C heading] ] [D [E more] [C decisive] ] [D westward],[A][D][P][D][D],ADPDD
982,1.61,1,D,1.51->1.61,westward,1.51,FN,1.1->1.51,description,[A [E the] [C frigate] ] [D took] [P [E a] ... [C heading] ] [D [E more] [C decisive] ] [D westward],[A][D][P][D][D],ADPDD
982,1.89,1,D,1.85->1.89,best,1.85,FN,1.83->1.85,"comparative,description",[A IMPLICIT] [F it] [F was] [D best] [F to] [S stay] [A [R in] [E deep] [C waters] ],[A][F][F][D][F][S][A],ADSA
982,1.98,1,D,1.97->1.98,keep,1.97,FN,1.83->1.97,support,"[A* Farragut] [D keep] [P [E his] [C distance] ] [A [R from] [C [C continents] [N or] [C islands] ] [U ,] [E [R whose] [A neighborhoods] [A [E the] [C animal] ] [T always] [G seemed] [F to] [P avoid] ] ]",[A*][D][P][A],A*DPA
982,1.124,1,D,1.123->1.124,No,1.123,FN,1.121->1.123,negation,[D No] [P doubt] ... [A [A there] [F is] [D n't] [S enough] [A water] [A [R for] [C him] ] ],[D][P][A],DPA
982,1.138,1,D,1.135->1.138,n't,1.135,FN,1.123->1.135,negation,[A there] [F is] [D n't] [S enough] [A water] [A [R for] [C him] ],[A][F][D][S][A][A],ADSAA
982,1.152,1,D,1.147->1.152,well,1.147,FN,1.1->1.147,description,[A [E the] [C frigate] ] [P kept ... out] [D well],[A][P][D],APD
983,1.5,1,D,1.2->1.5,finally,1.2,FN,1.1->1.2,aspectual,[A We] [S were] [D finally] [A [E [R in] [E the] [C area] [R of] ] [E [E the] [C monster] [R 's] ] [E latest] [C antics] ],[A][S][D][A],ASDA
983,1.29,1,D,1.22->1.29,became,1.22,FN,1.1->1.22,support,"[G in all honesty] [U ,] [A [E shipboard] [C [A* shipboard] [P conditions] ] ] [D became] [S life ... threatening] [U -]",[G][U][A][D][S][U,ADS
983,1.37,1,D,1.33->1.37,hideously,1.33,FN,1.1->1.33,description,[A Hearts] [F were] [P pounding] [D hideously],[A][F][P][D],APD
983,1.84,3,D,1.83->1.84,[E [E Twenty] [C times] ] [E a] [C day],1.83,FN,1.1->1.83,frequency,"[D [E [E Twenty] [C times] ] [E a] [C day] ] [A [C [P [E some] [C error] ] [A [R in] [C [A IMPLICIT] [P perception] ] ] ] [U ,] [N or] [C [E the] [E optical] [C illusions] [E [R of] [E some] [C sailor] [E [A* sailor] [P perched] [A [R in] [E the] [C crosstrees] ] ] ] ] ] [U ,] [F would] [P cause] [A [A IMPLICIT] [D intolerable] [P anguish] ]",[D][A][U][F][P][A],DAPA
983,1.122,1,D,1.120->1.122,intolerable,1.12,FN,1.83->1.120,description,[A IMPLICIT] [D intolerable] [P anguish],[A][D][P],ADP
983,1.134,3,D,1.132->1.134,[E twenty] [C times] [R over],1.132,FN,1.127->1.132,frequency,[A* emotion] [P repeated] [D [E twenty] [C times] [R over] ],[A*][P][D],A*PD
983,1.15,2,D,1.148->1.150,[E so] [C intense],1.148,FN,1.142->1.148,description,[A* state] [P irritability] [D [E so] [C intense] ],[A*][P][D],A*PD
983,1.161,2,D,1.154->1.161,bound to,1.154,FN,1.1->1.154,description,[A [E a] [C [A IMPLICIT] [P reaction] ] ] [F was] [D bound to] [P follow] [U .],[A][F][D][P][U,ADP
984,1.1,1,D,1.3->1.10,n't,1.3,FN,1.1->1.3,negation,[A [E this] [C [A IMPLICIT] [P reaction] ] ] [F was] [D n't] [S long in coming],[A][F][D][S],ADS
984,1.56,1,D,1.55->1.56,abruptly,1.55,FN,1.1->1.55,description,[A* Abraham Lincoln] [D abruptly] [P veering off course],[A*][D][P],A*DP
984,1.61,1,D,1.59->1.61,sharply,1.59,FN,1.1->1.59,description,[A* Abraham Lincoln] [P swerving] [D sharply] [A [R from] [C [E one] [C tack] ] [R to] [C [C* tack] [E another] ] ],[A*][P][D][A],A*PDA
984,1.73,1,D,1.71->1.73,suddenly,1.71,FN,1.1->1.71,description,[A* Abraham Lincoln] [P stopping] [D suddenly],[A*][P][D],A*PD
984,1.85,3,D,1.75->1.85,[R in] [E quick] [C succession],1.75,FN,1.1->1.75,frequency,[S IMPLICIT] [A* Abraham Lincoln] [A [C [A* Abraham Lincoln] [P putting on] [A steam] ] [N and] [C [A* Abraham Lincoln] [P reversing] [A engines] ] ] [D [R in] [E quick] [C succession] ],[S][A*][A][D],SA*AD
984,1.91,4,D,1.90->1.91,at the risk of,1.9,FN,1.1->1.90,description,[A* Abraham Lincoln] [D at the risk of] [P stripping] [A [E its] [C gears] ],[A*][D][P][A],A*DPA
984,1.101,1,D,1.98->1.101,n't,1.98,FN,1.1->1.98,negation,[A it] [F did] [D n't] [D leave] [A [E a] [E single] [C point] ] [P unexplored] [A [R from] [C [E the] [C beaches] [E [R of] [C Japan] ] ] [R to] [C [E the] [C coasts] [E [R of] [C America] ] ] ],[A][F][D][D][A][P][A],ADDAPA
984,1.102,1,D,1.98->1.102,leave,1.98,FN,1.1->1.98,description,[A it] [F did] [D n't] [D leave] [A [E a] [E single] [C point] ] [P unexplored] [A [R from] [C [E the] [C beaches] [E [R of] [C Japan] ] ] [R to] [C [E the] [C coasts] [E [R of] [C America] ] ] ],[A][F][D][D][A][P][A],ADDAPA
984,1.146,0,D,1.145->1.146,,1.145,FN,1.143->1.145,IMPLICIT,"[D IMPLICIT] [A* Nothing] [D remotely] [S resembling] [A [C [E a] [E gigantic] [C narwhale] ] [U ,] [N or] [C [E an] [E underwater] [C islet] ] [U ,] [N or] [C [E a] [E derelict] [C shipwreck] ] [U ,] [N or] [C [E a] [E [S runaway] [A* reef] ] [C reef] ] [U ,] [N or] [C [C anything] [E [A* anything] [D [E the] [E least] [C bit] ] [S unearthly] [U !] ] ] ]",[D][A*][D][S][A],DA*DSA
984,1.147,1,D,1.145->1.147,remotely,1.145,FN,1.143->1.145,description,"[D IMPLICIT] [A* Nothing] [D remotely] [S resembling] [A [C [E a] [E gigantic] [C narwhale] ] [U ,] [N or] [C [E an] [E underwater] [C islet] ] [U ,] [N or] [C [E a] [E derelict] [C shipwreck] ] [U ,] [N or] [C [E a] [E [S runaway] [A* reef] ] [C reef] ] [U ,] [N or] [C [C anything] [E [A* anything] [D [E the] [E least] [C bit] ] [S unearthly] [U !] ] ] ]",[D][A*][D][S][A],DA*DSA
984,1.178,3,D,1.177->1.178,[E the] [E least] [C bit],1.177,FN,1.175->1.177,"degree,comparative",[A* anything] [D [E the] [E least] [C bit] ] [S unearthly] [U !],[A*][D][S][U,A*DS
985,1.83,1,D,1.82->1.83,grew,1.82,FN,1.1->1.82,support,[A* crew] [D grew] [D steadily] [D more] [P furious],[A*][D][D][D][P],A*DDDP
985,1.84,1,D,1.82->1.84,steadily,1.82,FN,1.1->1.82,degree,[A* crew] [D grew] [D steadily] [D more] [P furious],[A*][D][D][D][P],A*DDDP
985,1.85,1,D,1.82->1.85,more,1.82,FN,1.1->1.82,comparative,[A* crew] [D grew] [D steadily] [D more] [P furious],[A*][D][D][D][P],A*DDDP
985,1.98,3,D,1.95->1.98,[R over] [E a] [C year],1.95,FN,1.89->1.95,frequency,[A IMPLICIT] [A* mountains] [P amassed] [D [R over] [E a] [C year] ],[A][A*][P][D],AA*PD
985,1.103,3,D,1.88->1.103,[E all] [R at] [C once],1.88,FN,1.1->1.88,description,[A [E [E The] [C mountains] [R of] ] [C arguments] [E [A IMPLICIT] [A* mountains] [P amassed] [D [R over] [E a] [C year] ] ] ] [P collapsed] [D [E all] [R at] [C once] ],[A][P][D],APD
985,1.114,1,D,1.109->1.114,wanted,1.109,FN,1.1->1.109,description,[A [E each] [C man] ] [T now] [D wanted] [D only] [F to] [P catch up] [A [R on] [C [A* man] [P [E his] [C [C eating] [N and] [C sleeping] ] ] ] ],[A][T][D][D][F][P][A],ADDPA
985,1.115,1,D,1.109->1.115,only,1.109,FN,1.1->1.109,degree,[A [E each] [C man] ] [T now] [D wanted] [D only] [F to] [P catch up] [A [R on] [C [A* man] [P [E his] [C [C eating] [N and] [C sleeping] ] ] ] ],[A][T][D][D][F][P][A],ADDPA
985,1.138,2,D,1.135->1.138,[E so] [C stupidly],1.135,FN,1.131->1.135,description,[A he] [F had] [D [E so] [C stupidly] ] [P sacrificed] [U .],[A][F][D][P][U,ADP
986,1.3,4,D,1.2->1.3,[R With] [E typical] [E human] [C fickleness],1.2,FN,1.1->1.2,description,"[D [R With] [E typical] [E human] [C fickleness] ] [U ,] [A they] [P jumped] [A [R from] [E one] [C extreme] ] [A [C* extreme] [R to] [E the] [E other] ]",[D][U][A][P][A][A],DAPAA
986,1.39,1,D,1.38->1.39,most,1.38,FN,1.36->1.38,comparative,[D most] [S energetic] [A* opponents],[D][S][A*,DSA*
986,1.83,4,D,1.81->1.83,had n't been for,1.81,FN,1.1->1.81,"condition,negation",[F it] [D had n't been for] [A [E Commander] [C Farragut] [R 's] ] [D characteristic] [S stubbornness],[F][D][A][D][S],DADS
986,1.88,1,D,1.81->1.88,characteristic,1.81,FN,1.1->1.81,description,[F it] [D had n't been for] [A [E Commander] [C Farragut] [R 's] ] [D characteristic] [S stubbornness],[F][D][A][D][S],DADS
986,1.94,1,D,1.77->1.94,would,1.77,FN,1.1->1.77,mood,[G for certain] ... [A [E the] [C frigate] ] [D would] [D ultimately] [F have] [P put back] [A [R to] [E that] [C cape] [E [R in] [E the] [C south] [U .] ] ],[G][A][D][D][F][P][A],ADDPA
986,1.95,1,D,1.77->1.95,ultimately,1.77,FN,1.1->1.77,aspectual,[G for certain] ... [A [E the] [C frigate] ] [D would] [D ultimately] [F have] [P put back] [A [R to] [E that] [C cape] [E [R in] [E the] [C south] [U .] ] ],[G][A][D][D][F][P][A],ADDPA
987,1.8,1,D,1.4->1.8,futile,1.4,FN,1.3->1.4,description,[A IMPLICIT] [P [E this] ... [C search] ] [D futile],[A][P][D],APD
987,1.1,1,D,1.3->1.10,could,1.3,FN,1.1->1.3,mood,[A [A IMPLICIT] [P [E this] ... [C search] ] [D futile] ] [D could] [D n't] [P drag on] [T [E much] [C longer] ],[A][D][D][P][T],ADDP
987,1.11,1,D,1.3->1.11,n't,1.3,FN,1.1->1.3,negation,[A [A IMPLICIT] [P [E this] ... [C search] ] [D futile] ] [D could] [D n't] [P drag on] [T [E much] [C longer] ],[A][D][D][P][T],ADDP
987,1.27,1,D,1.25->1.27,could,1.25,FN,1.23->1.25,mood,[P* done] [A* everything] [A it] [D could],[P*][A*][A][D],P*A*AD
987,1.34,1,D,1.32->1.34,no,1.32,FN,1.1->1.32,negation,[A* Abraham Lincoln] [F had] [D no] [A reason] [F to] [P blame] [A itself],[A*][F][D][A][F][P][A],A*DAPA
987,1.63,1,D,1.60->1.63,n't,1.6,FN,1.1->1.60,negation,[A they] [F were] [D n't] [S responsible] [A [R for] [E this] [C [A IMPLICIT] [P failure] ] ],[A][F][D][S][A],ADSA
988,1.7,3,D,1.2->1.7,[R to] [E this] [C effect],1.2,FN,1.1->1.2,description,[A IMPLICIT] [P [E A] [C request] ] [D [R to] [E this] [C effect] ] [A [A* request] [F was] [P presented] [A [R to] [E the] [C commander] ] ],[A][P][D][A],APDA
988,1.29,1,D,1.25->1.29,could,1.25,FN,1.1->1.25,mood,[A [E His] [C sailors] ] [D could] [D n't] [P hide] [A [A* sailors] [S [E their] [C discontent] ] ],[A][D][D][P][A],ADDPA
988,1.3,1,D,1.25->1.30,n't,1.25,FN,1.1->1.25,negation,[A [E His] [C sailors] ] [D could] [D n't] [P hide] [A [A* sailors] [S [E their] [C discontent] ] ],[A][D][D][P][A],ADDPA
988,1.5,1,D,1.47->1.50,unwilling,1.47,FN,1.1->1.47,description,[A I] [F 'm] [D unwilling] [F to] [P say] [A [R that] [F there was] [P mutiny] [A [R on] [C board] ] ],[A][F][D][F][P][A],ADPA
988,1.117,1,D,1.112->1.117,n't,1.112,FN,1.1->1.112,negation,[A [E the] [C monster] ] [F had] [D n't] [P appeared],[A][F][D][P],ADP
988,1.123,1,D,1.99->1.123,would,1.99,FN,1.1->1.99,mood,[A [A IMPLICIT] [R After] [P [E this] ... [C delay] ] [T [E three] [U -] [C day] ] ] ... [A [E our] [C helmsman] ] [D would] [D give] [D three] [P turns] [A [R of] [E the] [C wheel] ],[A][A][D][D][D][P][A],AADDDPA
988,1.124,1,D,1.99->1.124,give,1.99,FN,1.1->1.99,support,[A [A IMPLICIT] [R After] [P [E this] ... [C delay] ] [T [E three] [U -] [C day] ] ] ... [A [E our] [C helmsman] ] [D would] [D give] [D three] [P turns] [A [R of] [E the] [C wheel] ],[A][A][D][D][D][P][A],AADDDPA
988,1.125,1,D,1.99->1.125,three,1.99,FN,1.1->1.99,quantity,[A [A IMPLICIT] [R After] [P [E this] ... [C delay] ] [T [E three] [U -] [C day] ] ] ... [A [E our] [C helmsman] ] [D would] [D give] [D three] [P turns] [A [R of] [E the] [C wheel] ],[A][A][D][D][D][P][A],AADDDPA
988,1.137,1,D,1.133->1.137,would,1.133,FN,1.1->1.133,mood,[A [E the] [C Abraham Lincoln] ] [D would] [P chart] [A [P [E a] [C course] ] [A [R toward] [E European] [C seas] [U .] ] ],[A][D][P][A],ADPA
989,1.8,1,D,1.2->1.8,given,1.2,FN,1.1->1.2,support,[A IMPLICIT] [P [E This] [C promise] ] [F was] [D given] [T [R on] [C November 2] ],[A][P][F][D][T],APD
989,1.4,3,D,1.33->1.40,[R with] [E renewed] [C care],1.33,FN,1.1->1.33,description,[A IMPLICIT] [A [E The] [C ocean] ] [F was] [P observed] [D [R with] [E renewed] [C care] ],[A][A][F][P][D],AAPD
989,1.94,1,D,1.89->1.94,no,1.89,FN,1.1->1.89,negation,[A [E the] [C latter] ] [F had] [D no] [D acceptable] [P excuse] [A [A* latter] [R for] [P ignoring] [A [P [E this] [C Summons] ] [A [A IMPLICIT] [A* latter] [P [F to] [C Appear] [U !] ] ] ] ],[A][F][D][D][P][A],ADDPA
989,1.95,1,D,1.89->1.95,acceptable,1.89,FN,1.1->1.89,description,[A [E the] [C latter] ] [F had] [D no] [D acceptable] [P excuse] [A [A* latter] [R for] [P ignoring] [A [P [E this] [C Summons] ] [A [A IMPLICIT] [A* latter] [P [F to] [C Appear] [U !] ] ] ] ],[A][F][D][D][P][A],ADDPA
990,1.13,3,D,1.8->1.13,[R at] [E half] [C steam],1.8,FN,1.1->1.8,description,[A [E The] [C Abraham Lincoln] ] [P stayed] [D [R at] [E half] [C steam] ],[A][P][D],APD
990,1.28,1,D,1.23->1.28,might,1.23,FN,1.1->1.23,mood,[A IMPLICIT] [A [E the] [C animal] ] [D might] [F be] [P found] [A [R in] [E these] [C waterways] ],[A][A][D][F][P][A],AADPA
990,1.83,1,D,1.80->1.83,great,1.8,FN,1.1->1.80,degree,"[S [E the] ... [C satisfaction] ] [D great] ... [U ,] [G I must say] [U ,] [A [R of] [E assorted] [C sharks] ]",[S][D][U][G][U][A],SDA
990,1.115,1,D,1.113->1.115,n't,1.113,FN,1.1->1.113,negation,[A* longboats] [F did] [D n't] [D leave] [A [E a] [E single] [C point] [E [R of] [E the] [C sea] ] ] [P unexplored],[A*][F][D][D][A][P],A*DDAP
990,1.116,1,D,1.113->1.116,leave,1.113,FN,1.1->1.113,description,[A* longboats] [F did] [D n't] [D leave] [A [E a] [E single] [C point] [E [R of] [E the] [C sea] ] ] [P unexplored],[A*][F][D][D][A][P],A*DDAP
990,1.144,1,D,1.137->1.144,still,1.137,FN,1.1->1.137,aspectual,[A IMPLICIT] [A [E this] [E [S underwater] [A* mystery] ] [C mystery] ] [D still] [P unsolved] [U .],[A][A][D][P][U,AADP
991,1.4,2,D,1.28->1.40,have to,1.28,FN,1.1->1.28,mood,"[A [S true] [A [R to] [E his] [C promise] ] [U ,] [A [E Commander] [C Farragut] ] ] [F would] [D have to] [P set his course] [A [R for] [E the] [C southeast] ]",[A][F][D][P][A],ADPA
991,1.57,1,D,1.47->1.57,decisively,1.47,FN,1.1->1.47,description,[P leave ... behind] [A [E the] [E northerly] [C regions] [E [R of] [E the] [C Pacific] ] ] [D decisively] ... [U .],[P][A][D][U,PAD
992,1.55,1,D,1.50->1.55,just,1.5,FN,1.1->1.50,aspectual,[T [E Eight] [C o'clock] ] [F had] [D just] [P struck],[T][F][D][P],DP
992,1.84,1,D,1.79->1.84,placidly,1.79,FN,1.1->1.79,description,[A [E The] [C sea] ] [P undulated] [D placidly] [A [R beneath] [E [E the] [C frigate] [R 's] ] [C stempost] [U .] ],[A][P][D][A],APDA
993,1.56,3,D,1.50->1.56,[C little] [R by] [C little],1.5,FN,1.46->1.50,description,[A* horizon] [R which] [P [C shrank] [N and] [C darkened] ] [D [C little] [R by] [C little] ],[A*][R][P][D],A*PD
994,1.13,2,D,1.10->1.13,[E just] [C barely],1.1,FN,1.2->1.10,degree,"[R that] [U ,] [D [E just] [C barely] ] [U ,] [A [E the] [E [S gallant] [A* lad] ] [C lad] ] [F had] [P fallen] [A [R under] [E the] [E general] [C [A* lad] [D* general] [P influence] ] ]",[R][U][D][U][A][F][P][A],DAPA
994,1.27,1,D,1.28->1.27,general,1.24,FN,1.10->1.24,description,[R under] [E the] [E general] [C [A* lad] [D* general] [P influence] ],[A*][D*][P],A*D*P
994,1.4,1,D,1.39->1.40,Perhaps,1.39,FN,1.1->1.39,mood,[D Perhaps] [A [E his] [C nerves] ] [F were] [P twitching] [A [R with] [C [A* nerves] [S curiosity] ] ] [T [R for] [E the] [E first] [C time] [E [R in] [C history] [U .] ] ],[D][A][F][P][A][T],DAPA
996,1.9,1,D,1.6->1.9,will,1.6,FN,1.3->1.6,aspectual,[A IMPLICIT] [G master] [D will] [P permit] [A [A IMPLICIT] [P my saying so] ],[A][G][D][P][A],ADPA
996,1.23,1,D,1.18->1.23,expected,1.18,FN,1.3->1.18,description,[A I] [T never] [D expected] [F to] [P win] [A [E that] [C prize] ],[A][T][D][F][P][A],ADPA
996,1.36,1,D,1.31->1.36,could,1.31,FN,1.3->1.31,mood,"[A [E the] [E Union] [C government] ] [D could] [F have] [P promised] [U $] [A 100,000.00]",[A][D][F][P][U][A],ADPA
996,1.44,1,D,1.42->1.44,none,1.42,FN,1.3->1.42,negation,"[A* I] [F been] [D none] [S [E the] [C poorer] [U .] [U ""] ]",[A*][F][D][S],A*DS
997,1.22,2,D,1.14->1.22,[R after] [C all],1.14,FN,1.6->1.14,mood,[A it] [S turned out to be] [A [E a] [E [S foolish] [A* business] ] [C business] ] [D [R after] [C all] ],[A][S][A][D],ASAD
997,1.33,2,D,1.27->1.33,[E too] [C hastily],1.27,FN,1.6->1.27,description,[A we] [P jumped] [A [R into] [C it] ] [D [E too] [C hastily] ],[A][P][A][D],APAD
997,1.38,1,D,1.37->1.38,What,1.37,FN,1.6->1.37,degree,[D What] [P [E a] [C waste] ] [A [R of] [C time] ],[D][P][A],DPA
997,1.47,1,D,1.46->1.47,what,1.46,FN,1.6->1.46,degree,[D what] [P [E a] ... [C expense] ] [D futile] ... [A [R of] [C emotion] ],[D][P][D][A],DPDA
997,1.5,1,D,1.46->1.50,futile,1.46,FN,1.6->1.46,description,[D what] [P [E a] ... [C expense] ] [D futile] ... [A [R of] [C emotion] ],[D][P][D][A],DPDA
997,1.61,1,D,1.73->1.61,we,1.56,FN,1.6->1.56,n/a,[T [E Six] [C months] [R ago] ] [A we] [D could] [F have] [F been] [S back] [A [R in] [C France-] ],[T][A][D][F][F][S][A],ADSA
997,1.61,1,D,1.87->1.61,we,1.56,FN,1.6->1.56,n/a,[T [E Six] [C months] [R ago] ] [A we] [D could] [F have] [F been] [S back] [A [R in] [C France-] ],[T][A][D][F][F][S][A],ADSA
997,1.62,1,D,1.56->1.62,could,1.56,FN,1.6->1.56,mood,[T [E Six] [C months] [R ago] ] [A we] [D could] [F have] [F been] [S back] [A [R in] [C France-] ],[T][A][D][F][F][S][A],ADSA
997,1.101,1,D,1.96->1.101,would,1.96,FN,1.72->1.96,mood,[T [R by] [C now] ] [A I] [D would] [F have] [P classified] [A [E [C master] [R 's] ] [C fossils] ],[T][A][D][F][P][A],ADPA
997,1.117,1,D,1.111->1.117,would,1.111,FN,1.72->1.111,mood,[A [E [C master] [R 's] ] [C babirusa] ] [D would] [F be] [P ensconced] [A [R in] [E its] [C cage] [E [R at] [E the] [C zoo] [E [R in] [E the] [E Botanical] [C Gardens] ] ] ],[A][D][F][P][A],ADPA
997,1.137,1,D,1.135->1.137,would,1.135,FN,1.72->1.135,mood,[A it] [D would] [F have] [P attracted] [A [E every] [E curiosity] [C seeker] ] [A [R in] [C town] ],[A][D][F][P][A][A],ADPAA
997,1.157,2,D,1.154->1.157,Quite so,1.154,FN,1.153->1.154,"degree,mood","[S IMPLICIT] [A IMPLICIT] [D Quite so] [U ,] [G Conseil]",[S][A][D][U][G,SAD
997,1.17,1,D,1.167->1.170,will,1.167,FN,1.164->1.167,aspectual,[R that] [A people] [D will] [T soon] [F be] [P poking fun] [A [R at] [C us] ],[R][A][D][T][F][P][A],ADPA
997,1.188,1,D,1.180->1.188,serenely,1.18,FN,1.1->1.180,description,"[A [H [G To be sure] ... [A I] [F do] [P think] [A [A they] [F 'll] [P have fun] [A [R at] [E [C master] [R 's] ] [C expense] ] ] ] [U .] [L And] [H [A IMPLICIT] [D must] [A it] [F be] [P said] ] ] [U ,] [U ""] [A Conseil] [P replied] [D serenely] [U ,] [U ""]",[A][U][U][A][P][D][U][U,AAPD
997,1.208,1,D,1.206->1.208,must,1.206,FN,1.181->1.206,mood,[A IMPLICIT] [D must] [A it] [F be] [P said],[A][D][A][F][P],ADAP
997,1.221,1,D,1.219->1.221,must,1.219,FN,1.216->1.219,mood,"[A It] [D must] [F be] [P said] [U ,] [G Conseil]",[A][D][F][P][U][G,ADP
997,1.237,1,D,1.235->1.237,will,1.235,FN,1.232->1.235,aspectual,[A it] [D will] [P serve] [A master] [D right],[A][D][P][A][D],ADPAD
997,1.24,1,D,1.235->1.240,right,1.235,FN,1.232->1.235,description,[A it] [D will] [P serve] [A master] [D right],[A][D][P][A][D],ADPAD
997,1.249,1,D,1.247->1.249,How,1.247,FN,1.244->1.247,degree,[A IMPLICIT] [D How] [S true],[A][D][S],ADS
997,1.262,2,D,1.259->1.262,[E the] [C honor],1.259,FN,1.257->1.259,description,[A one] [F has] [D [E the] [C honor] ] [S [R of] [C being] ] [A [E an] [C [A* one] [P expert] ] ],[A][F][D][S][A],ADSA
997,1.279,1,D,1.277->1.279,must,1.277,FN,1.257->1.277,mood,"[A one] [D must] [D n't] [P lay ... open to-] [A himself] ... [U ""]",[A][D][D][P][A][U,ADDPA
